Finger,Stage,Level,Bend,Cols1,Rows1,SG1_0,SG1_1,SG1_2,SG1_3,Cols2,Rows2,SG2_0,SG2_1,SG2_2,SG2_3,Cols3,Rows3,SG3_0,SG3_1,SG3_2,SG3_3,Cols4,Rows4,SG4_0,SG4_1,SG4_2,SG4_3
3,2,0,true,1,0,0.9848485,0.85324234,1.0102389,0.87762237,1,2,0.8381295,0.8415493,0.84590167,0.8767123,3,1,1.1811321,1.1358885,1.0932475,1.0654546,3,3,0.94501716,0.9771987,0.9831081,1.081081
3,2,1,true,1,0,0.9734849,0.87713313,1.0068259,0.8916084,1,2,0.82733816,0.85211265,0.8360656,0.89726025,3,1,1.1207547,1.1254356,1.0739549,1.0618181,3,3,0.9484536,0.9641694,0.972973,1.081081
3,2,2,true,1,0,0.9166667,0.83617747,0.9761092,0.8706294,1,2,0.823741,0.84859157,0.83934426,0.8835617,3,1,1.0037736,1.2682927,1.0385852,1.1018182,3,3,0.94501716,0.9641694,0.9695946,1.070946
3,3,1,false,1,0,0.92424244,0.8327645,0.97269624,0.8636364,1,2,0.823741,0.8626761,0.84590167,0.8938356,3,1,0.9358491,1.1498258,1.0,1.0872728,3,3,0.9347079,0.9413681,0.9628378,1.070946
3,3,1,true,1,0,0.88257575,0.88395905,0.9283276,0.88461536,1,2,0.79856116,0.83450705,0.81639344,0.8835617,3,1,1.0830189,1.087108,1.0514469,1.04,3,3,0.97938144,0.95114005,0.9662162,1.0777028
3,4,0,false,1,0,0.92424244,0.8634812,0.9590444,0.8741259,1,2,0.794964,0.8415493,0.80655736,0.8835617,3,1,0.94716984,1.0627178,0.99356914,1.0290909,3,3,0.96907216,0.92508143,0.9628378,1.0608108
3,4,0,true,1,0,0.9469697,0.8566553,0.9761092,0.87762237,1,2,0.81654674,0.83450705,0.83278686,0.8767123,3,1,1.1169811,1.1428572,1.0643086,1.0545454,3,3,0.9725086,0.9641694,0.972973,1.081081
3,5,2,false,1,0,0.95075756,0.8088737,0.96245736,0.83916086,1,2,0.8021583,0.8239437,0.81639344,0.8630137,3,1,1.018868,1.1707317,1.0418006,1.069091,3,3,0.9656357,0.9315961,0.9662162,1.0574324
3,5,2,true,1,0,0.9583333,0.8327645,0.9692833,0.8741259,1,2,0.8345324,0.84859157,0.84590167,0.8767123,3,1,1.0113207,1.2891986,1.0514469,1.1054546,3,3,0.975945,0.98045605,0.9763514,1.081081
4,1,0,false,1,0,0.969697,0.87030715,1.0,0.8986014,1,2,0.81654674,0.8697183,0.8262295,0.89726025,3,1,0.98867923,1.0557492,1.0160772,1.04,3,3,0.9656357,0.92833877,0.9628378,1.0675676
